Day,Micro,,,,
07/11/2004,5120.2,,,,
08/11/2004,5135,,,,
09/11/2004,5145,,,,
10/11/2004,5093.5,,,,
11/11/2004,5230.9,,,,
12/11/2004,5358.2,,,,
13/11/2004,5376.8,,,,
14/11/2004,5654.6,,,,
15/11/2004,5705.9,,,,
16/11/2004,5633.7,,,,
17/11/2004,5659.1,,,,
18/11/2004,5645.7,,,,
19/11/2004,5901.9,,,,
20/11/2004,5962,,,,
21/11/2004,5921.9,,,,
22/11/2004,5969,,,,
23/11/2004,6007.3,,,,
24/11/2004,6016.6,,,,
25/11/2004,6022.7,,,,
26/11/2004,6001.9,,,,
27/11/2004,5877.3,,,,
28/11/2004,5716.8,,,,
29/11/2004,5750.8,,,,
30/11/2004,5772.6,,,,
01/12/2004,5712.4,,,,
02/12/2004,5724.3,,,,
03/12/2004,5690.1,,,,
04/12/2004,5714.7,,,,
05/12/2004,5750.6,,,,
06/12/2004,5844.8,,,,
07/12/2004,5874.4,,,,
08/12/2004,5898.2,,,,
09/12/2004,5873.6,,,,
10/12/2004,5844.2,,,,
11/12/2004,5776.1,,,,
12/12/2004,5810.1,,,,
13/12/2004,5823.6,,,,
14/12/2004,5873.4,,,,
15/12/2004,5917.7,,,,
16/12/2004,5900.1,,,,
17/12/2004,6080.1,,,,
18/12/2004,6221.7,,,,
19/12/2004,6141.4,,,,
20/12/2004,6177.4,,,,
21/12/2004,6081.9,,,,
22/12/2004,6046.4,,,,
23/12/2004,6028.4,,,,
24/12/2004,6045.6,,,,
25/12/2004,5945.9,,,,
26/12/2004,6035.7,,,,
27/12/2004,6106.9,,,,
28/12/2004,6107.6,,,,
29/12/2004,6199.1,,,,
30/12/2004,6266.6,,,,
31/12/2004,6245.8,,,,
01/01/2005,5956.9,,,,
02/01/2005,6026.4,,,,
03/01/2005,6147.1,,,,
04/01/2005,6104.1,,,,
05/01/2005,6003.7,,,,
06/01/2005,6013.4,,,,
07/01/2005,5854.8,,,,
08/01/2005,5836.4,,,,
09/01/2005,5818.6,,,,
10/01/2005,5759.7,,,,
11/01/2005,5829.8,,,,
12/01/2005,5800.9,,,,
13/01/2005,5773.7,,,,
14/01/2005,5829.1,,,,
15/01/2005,5871.9,,,,
16/01/2005,5877.3,,,,
17/01/2005,5906.3,,,,
18/01/2005,5901.4,,,,
19/01/2005,5851.3,,,,
20/01/2005,5893.2,,,,
21/01/2005,6125,,,,
22/01/2005,6160.2,,,,
23/01/2005,6241,,,,
24/01/2005,6188.2,,,,
25/01/2005,6152.7,,,,
26/01/2005,6044.4,,,,
27/01/2005,6022.2,,,,
28/01/2005,5961.3,,,,
29/01/2005,6031.8,,,,
30/01/2005,6071.1,,,,
31/01/2005,6055.8,,,,
01/02/2005,6108.4,,,,
02/02/2005,6118.6,,,,
03/02/2005,6153.1,,,,
04/02/2005,6201.5,,,,
05/02/2005,6225.8,,,,
06/02/2005,6199.7,,,,
07/02/2005,6224.3,,,,
08/02/2005,6216.9,,,,
09/02/2005,6303.5,,,,
10/02/2005,6379,,,,
11/02/2005,6273.9,,,,
12/02/2005,6357,,,,
13/02/2005,6422.2,,,,
14/02/2005,6456.6,,,,
15/02/2005,6382.5,,,,
16/02/2005,6384.1,,,,
17/02/2005,6367.7,,,,
18/02/2005,6432.2,,,,
19/02/2005,6417.8,,,,
20/02/2005,6320.7,,,,
21/02/2005,6395.4,,,,
22/02/2005,6364.9,,,,
23/02/2005,6353.1,,,,
24/02/2005,6266.4,,,,
25/02/2005,5794.1,,,,
26/02/2005,5597.3,,,,
27/02/2005,5570.1,,,,
28/02/2005,5588.8,,,,
01/03/2005,5789.4,,,,
02/03/2005,5704.7,,,,
03/03/2005,5649.3,,,,
04/03/2005,5680.6,,,,
05/03/2005,5684.3,,,,
06/03/2005,5591.7,,,,
07/03/2005,5573,,,,
08/03/2005,5672.4,,,,
09/03/2005,5651.2,,,,
10/03/2005,5792.3,,,,
11/03/2005,5879.1,,,,
12/03/2005,5977.3,,,,
13/03/2005,5839.2,,,,
14/03/2005,5905.4,,,,
15/03/2005,5971.2,,,,
16/03/2005,6023.4,,,,
17/03/2005,6033,,,,
18/03/2005,6003.9,,,,
19/03/2005,6075.5,,,,
20/03/2005,6081.7,,,,
21/03/2005,6160.5,,,,
22/03/2005,6265.2,,,,
23/03/2005,6414.4,,,,
24/03/2005,6355.2,,,,
25/03/2005,6286,,,,
26/03/2005,6274.1,,,,
27/03/2005,6327.9,,,,
28/03/2005,6239.9,,,,
29/03/2005,6233.1,,,,
30/03/2005,6359.5,,,,
31/03/2005,6373.6,,,,
01/04/2005,6402.7,,,,
02/04/2005,6474.9,,,,
03/04/2005,6546.4,,,,
04/04/2005,6732.2,,,,
05/04/2005,6798.5,,,,
06/04/2005,6846.3,,,,
07/04/2005,6798.1,,,,
08/04/2005,6650.7,,,,
09/04/2005,6675,,,,
10/04/2005,6662.2,,,,
11/04/2005,6716.6,,,,
12/04/2005,6667.3,,,,
13/04/2005,6787.3,,,,
14/04/2005,6786,,,,
15/04/2005,6911.8,,,,
16/04/2005,6867.1,,,,
17/04/2005,6846.2,,,,
18/04/2005,6829.6,,,,
19/04/2005,6771.6,,,,
20/04/2005,6751.1,,,,
21/04/2005,6619.9,,,,
22/04/2005,6442.4,,,,
23/04/2005,6327.5,,,,
24/04/2005,6312.3,,,,
25/04/2005,6336.1,,,,
26/04/2005,6244.4,,,,
27/04/2005,6397.6,,,,
28/04/2005,6554.3,,,,
29/04/2005,6452.5,,,,
30/04/2005,6511.3,,,,
01/05/2005,6589.7,,,,
02/05/2005,6534.4,,,,
03/05/2005,6602.7,,,,
04/05/2005,6551.8,,,,
05/05/2005,6551,,,,
06/05/2005,6577,,,,
07/05/2005,6519.1,,,,
08/05/2005,6559.1,,,,
09/05/2005,6576.5,,,,
10/05/2005,6549.1,,,,
11/05/2005,6517.8,,,,
12/05/2005,6496.9,,,,
13/05/2005,6448.2,,,,
14/05/2005,6406.8,,,,
15/05/2005,6358.5,,,,
16/05/2005,6498.3,,,,
17/05/2005,6485.1,,,,
18/05/2005,6408.7,,,,
19/05/2005,6351.9,,,,
20/05/2005,6247.2,,,,
21/05/2005,6207.9,,,,
22/05/2005,6291.8,,,,
23/05/2005,6318.3,,,,
24/05/2005,6328,,,,
25/05/2005,6323.8,,,,
26/05/2005,6348.4,,,,
27/05/2005,6431.6,,,,
28/05/2005,6443,,,,
29/05/2005,6373.8,,,,
30/05/2005,6383.4,,,,
31/05/2005,6402.5,,,,
01/06/2005,6452.6,,,,
02/06/2005,6476.6,,,,
03/06/2005,6497.9,,,,
04/06/2005,6567.9,,,,
05/06/2005,6543,,,,
06/06/2005,6513.4,,,,
07/06/2005,6452.5,,,,
08/06/2005,6482.5,,,,
09/06/2005,6621.6,,,,
10/06/2005,6658.3,,,,
11/06/2005,6721.1,,,,
12/06/2005,6752,,,,
13/06/2005,6793.1,,,,
14/06/2005,6725.9,,,,
15/06/2005,6671.2,,,,
16/06/2005,6605.7,,,,
17/06/2005,6554.9,,,,
18/06/2005,6718.2,,,,
19/06/2005,6746.2,,,,
20/06/2005,6722,,,,
21/06/2005,6661.9,,,,
22/06/2005,6588.4,,,,
23/06/2005,6169,,,,
24/06/2005,6305.5,,,,
25/06/2005,6277.6,,,,
26/06/2005,6150,,,,
27/06/2005,6070.1,,,,
28/06/2005,6022.4,,,,
29/06/2005,6022.1,,,,
30/06/2005,5817.3,,,,
01/07/2005,5786,,,,
02/07/2005,5907.4,,,,
03/07/2005,6014,,,,
04/07/2005,6051.1,,,,
05/07/2005,6175,,,,
06/07/2005,6485.9,,,,
07/07/2005,6469.2,,,,
08/07/2005,6425.7,,,,
09/07/2005,6467.8,,,,
10/07/2005,6677.2,,,,
11/07/2005,6767.6,,,,
12/07/2005,6730.7,,,,
13/07/2005,6678.4,,,,
14/07/2005,6769.9,,,,
15/07/2005,6891.6,,,,
16/07/2005,6758.8,,,,
17/07/2005,6746.6,,,,
18/07/2005,6723.5,,,,
19/07/2005,6775.5,,,,
20/07/2005,6730.3,,,,
21/07/2005,6659,,,,
22/07/2005,6676.5,,,,
23/07/2005,6794.6,,,,
24/07/2005,6837.1,,,,
25/07/2005,6882.9,,,,
26/07/2005,6863.5,,,,
27/07/2005,6844.2,,,,
28/07/2005,6826.7,,,,
29/07/2005,6945,,,,
30/07/2005,6872.6,,,,
31/07/2005,6822.6,,,,
01/08/2005,6867.2,,,,
02/08/2005,6877.2,,,,
03/08/2005,6974.4,,,,
04/08/2005,7122.3,,,,
05/08/2005,7059.5,,,,
06/08/2005,7021.3,,,,
07/08/2005,7167.2,,,,
08/08/2005,7086.3,,,,
09/08/2005,7256.2,,,,
10/08/2005,7250.1,,,,
11/08/2005,7316.2,,,,
12/08/2005,7162,,,,
13/08/2005,7080.9,,,,
14/08/2005,7233.7,,,,
15/08/2005,7237,,,,
16/08/2005,7218.8,,,,
17/08/2005,7210.6,,,,
18/08/2005,7165.5,,,,
19/08/2005,7122.5,,,,
20/08/2005,7167.9,,,,
21/08/2005,7199.9,,,,
22/08/2005,7191.5,,,,
23/08/2005,7224.1,,,,
24/08/2005,7225.4,,,,
25/08/2005,7193.6,,,,
26/08/2005,7084.4,,,,
27/08/2005,7070.8,,,,
28/08/2005,7028,,,,
29/08/2005,6959.6,,,,
30/08/2005,6971.6,,,,
31/08/2005,6994.1,,,,
01/09/2005,7074.5,,,,
02/09/2005,7081.2,,,,
03/09/2005,6991.9,,,,
04/09/2005,7088.6,,,,
05/09/2005,7223.8,,,,
06/09/2005,7194.1,,,,
07/09/2005,7066.7,,,,
08/09/2005,7259.9,,,,
09/09/2005,7310.7,,,,
10/09/2005,7436.6,,,,
11/09/2005,7371.8,,,,
12/09/2005,7409.2,,,,
13/09/2005,7339.8,,,,
14/09/2005,7397.1,,,,
15/09/2005,7197.6,,,,
16/09/2005,7165.4,,,,
17/09/2005,7040.1,,,,
18/09/2005,7142.4,,,,
19/09/2005,7180.3,,,,
20/09/2005,7140.2,,,,
21/09/2005,7217.9,,,,
22/09/2005,7189.8,,,,
23/09/2005,7171.6,,,,
24/09/2005,7158,,,,
25/09/2005,7258.3,,,,
26/09/2005,7307.1,,,,
27/09/2005,7260.9,,,,
28/09/2005,7433.2,,,,
29/09/2005,7551.6,,,,
30/09/2005,7664.2,,,,
01/10/2005,7555.4,,,,
02/10/2005,7549.6,,,,
03/10/2005,7466.7,,,,
04/10/2005,7458.2,,,,
05/10/2005,7551.6,,,,
06/10/2005,7565.8,,,,
07/10/2005,7685.1,,,,
08/10/2005,7622.4,,,,
09/10/2005,7672.3,,,,
10/10/2005,7594.1,,,,
11/10/2005,7570.9,,,,
12/10/2005,7531.8,,,,
13/10/2005,7668.2,,,,
14/10/2005,7634.8,,,,
15/10/2005,7601.3,,,,
16/10/2005,7630.1,,,,
17/10/2005,7674.3,,,,
18/10/2005,7636.2,,,,
19/10/2005,7761.3,,,,
20/10/2005,7968.5,,,,
21/10/2005,7921.4,,,,
22/10/2005,7876.7,,,,
23/10/2005,7884.2,,,,
24/10/2005,7916.6,,,,
25/10/2005,7908.9,,,,
26/10/2005,7972.3,,,,
27/10/2005,7991.7,,,,
28/10/2005,7908.3,,,,
29/10/2005,7923.2,,,,
30/10/2005,7996.1,,,,
31/10/2005,7935.7,,,,
01/11/2005,7833.4,,,,
02/11/2005,7713.6,,,,
03/11/2005,7736.3,,,,
04/11/2005,7598.1,,,,
05/11/2005,7521.3,,,,
06/11/2005,7560.9,,,,
07/11/2005,7635.2,,,,
08/11/2005,7754.5,,,,
09/11/2005,7705.4,,,,
10/11/2005,7703.7,,,,
11/11/2005,7730,,,,
12/11/2005,7685,,,,
13/11/2005,7690.6,,,,
14/11/2005,7675.7,,,,
15/11/2005,7651.5,,,,
16/11/2005,7640.8,,,,
17/11/2005,7712.7,,,,
18/11/2005,7791,,,,
19/11/2005,7825,,,,
20/11/2005,7794.9,,,,
21/11/2005,7803.4,,,,
22/11/2005,7718.8,,,,
23/11/2005,7732.8,,,,
24/11/2005,7731,,,,
25/11/2005,7617.6,,,,
26/11/2005,7902.3,,,,
27/11/2005,7838.5,,,,
28/11/2005,7791.1,,,,
29/11/2005,7939.4,,,,
30/11/2005,7959,,,,
01/12/2005,7902.1,,,,
02/12/2005,7926.3,,,,
03/12/2005,7949.7,,,,
04/12/2005,7981.8,,,,
05/12/2005,8061,,,,
06/12/2005,8160.7,,,,
07/12/2005,8150.5,,,,
08/12/2005,8117,,,,
09/12/2005,8128.1,,,,
10/12/2005,8040,,,,
11/12/2005,7949.8,,,,
12/12/2005,7961.8,,,,
13/12/2005,7969.6,,,,
14/12/2005,7974.4,,,,
15/12/2005,8032.3,,,,
16/12/2005,8037.4,,,,
17/12/2005,7878.1,,,,
18/12/2005,8014,,,,
19/12/2005,7949.3,,,,
20/12/2005,7816.6,,,,
21/12/2005,7963.9,,,,
22/12/2005,8061.5,,,,
23/12/2005,8045.1,,,,
24/12/2005,7997.4,,,,
25/12/2005,7935.5,,,,
26/12/2005,7824.3,,,,
27/12/2005,7881.2,,,,
28/12/2005,7647.4,,,,
29/12/2005,7655.3,,,,
30/12/2005,7682.7,,,,
31/12/2005,7611.4,,,,
01/01/2006,7463.8,,,,
02/01/2006,7365,,,,
03/01/2006,7427.7,,,,
04/01/2006,7275.4,,,,
05/01/2006,7394.9,,,,
06/01/2006,7610.7,,,,
07/01/2006,7621.6,,,,
08/01/2006,7508.1,,,,
09/01/2006,7422.7,,,,
10/01/2006,7480.5,,,,
11/01/2006,7481.2,,,,
12/01/2006,7471.5,,,,
13/01/2006,7536.9,,,,
14/01/2006,7487.2,,,,
15/01/2006,7422.2,,,,
16/01/2006,7299,,,,
17/01/2006,7121.5,,,,
18/01/2006,7102.1,,,,
19/01/2006,7106.5,,,,
20/01/2006,7107.9,,,,
21/01/2006,6947.9,,,,
22/01/2006,6815.1,,,,
23/01/2006,6663,,,,
24/01/2006,6320.9,,,,
25/01/2006,6406.4,,,,
26/01/2006,6357.8,,,,
27/01/2006,6613.1,,,,
28/01/2006,6704.2,,,,
29/01/2006,6805.8,,,,
30/01/2006,6659.1,,,,
31/01/2006,6519.3,,,,
01/02/2006,6299.4,,,,
02/02/2006,6384.8,,,,
03/02/2006,6393,,,,
04/02/2006,6444.2,,,,
05/02/2006,6543.3,,,,
06/02/2006,6531.1,,,,
07/02/2006,6369.2,,,,
08/02/2006,6362,,,,
09/02/2006,6457,,,,
10/02/2006,6393.3,,,,
11/02/2006,6441.8,,,,
12/02/2006,6451.5,,,,
13/02/2006,6581.6,,,,
14/02/2006,6775.7,,,,
15/02/2006,6742.4,,,,
16/02/2006,6616.2,,,,
17/02/2006,6669.6,,,,
18/02/2006,6595.6,,,,
19/02/2006,6484.9,,,,
20/02/2006,6445.6,,,,
21/02/2006,6546,,,,
22/02/2006,6356.2,,,,
23/02/2006,6254.7,,,,
24/02/2006,6182.7,,,,
25/02/2006,6270.1,,,,
26/02/2006,6283.3,,,,
27/02/2006,6370.8,,,,
28/02/2006,6438.9,,,,
01/03/2006,6435.9,,,,
02/03/2006,6445.3,,,,
03/03/2006,6388.6,,,,
04/03/2006,6343.7,,,,
05/03/2006,6186.4,,,,
06/03/2006,6161.6,,,,
07/03/2006,6087.6,,,,
08/03/2006,5938.8,,,,
09/03/2006,5770.4,,,,
10/03/2006,5840.5,,,,
11/03/2006,6032.2,,,,
12/03/2006,5973,,,,
13/03/2006,5864.4,,,,
14/03/2006,5753.6,,,,
15/03/2006,5737,,,,
16/03/2006,5687.3,,,,
17/03/2006,5753.2,,,,
18/03/2006,5578.2,,,,
19/03/2006,5409.4,,,,
20/03/2006,5426.2,,,,
21/03/2006,5458,,,,
22/03/2006,5766.1,,,,
23/03/2006,5732.8,,,,
24/03/2006,5995.7,,,,
25/03/2006,5919.4,,,,
26/03/2006,6111.2,,,,
27/03/2006,6286.3,,,,
28/03/2006,6204.9,,,,
29/03/2006,6284.9,,,,
30/03/2006,6211.4,,,,
31/03/2006,6293.9,,,,
01/04/2006,6090.3,,,,
02/04/2006,6133.6,,,,
03/04/2006,6008.3,,,,
04/04/2006,6116.2,,,,
05/04/2006,6206.2,,,,
06/04/2006,6200.7,,,,
07/04/2006,6329.3,,,,
08/04/2006,6443.4,,,,
09/04/2006,6404.8,,,,
10/04/2006,6400.1,,,,
11/04/2006,6309.5,,,,
12/04/2006,6147.7,,,,
13/04/2006,6147.3,,,,
14/04/2006,6152.8,,,,
15/04/2006,6249.6,,,,
16/04/2006,6226,,,,
17/04/2006,6285.3,,,,
18/04/2006,6235.4,,,,
19/04/2006,6253.6,,,,
20/04/2006,6396.5,,,,
21/04/2006,6412.4,,,,
22/04/2006,6479.3,,,,
23/04/2006,6423.9,,,,
24/04/2006,6641.8,,,,
25/04/2006,6785.1,,,,
26/04/2006,6881.1,,,,
27/04/2006,6906.9,,,,
28/04/2006,6737.3,,,,
29/04/2006,6618,,,,
30/04/2006,6676.8,,,,
01/05/2006,6590.4,,,,
02/05/2006,6523.5,,,,
03/05/2006,6538.2,,,,
04/05/2006,6569.5,,,,
05/05/2006,6480.8,,,,
06/05/2006,6456.4,,,,
07/05/2006,6456.4,,,,
08/05/2006,6363.1,,,,
09/05/2006,6305.5,,,,
10/05/2006,6217,,,,
11/05/2006,6218.6,,,,
12/05/2006,6143.8,,,,
13/05/2006,6073,,,,
14/05/2006,6117.8,,,,
15/05/2006,6118.2,,,,
16/05/2006,6175.2,,,,
17/05/2006,6152.8,,,,
18/05/2006,6102.5,,,,
19/05/2006,6088,,,,
20/05/2006,6095.6,,,,
21/05/2006,6141.4,,,,
22/05/2006,6155.5,,,,
23/05/2006,6199.3,,,,
24/05/2006,6226,,,,
25/05/2006,6190.2,,,,
26/05/2006,6238.1,,,,
27/05/2006,6230.8,,,,
28/05/2006,6185.4,,,,
29/05/2006,6171.2,,,,
30/05/2006,6149.6,,,,
31/05/2006,6020.3,,,,
01/06/2006,5945,,,,
02/06/2006,5900.3,,,,
03/06/2006,5860,,,,
04/06/2006,5840.3,,,,
05/06/2006,5935.2,,,,
06/06/2006,5927.8,,,,
07/06/2006,5932.3,,,,
08/06/2006,5914.8,,,,
09/06/2006,5879.5,,,,
10/06/2006,5792.9,,,,
11/06/2006,5843.4,,,,
12/06/2006,5814.1,,,,
13/06/2006,5850.7,,,,
14/06/2006,5899.4,,,,
15/06/2006,5978.2,,,,
16/06/2006,6013.5,,,,
17/06/2006,6008.9,,,,
18/06/2006,6033.6,,,,
19/06/2006,6038.6,,,,
20/06/2006,6040.3,,,,
21/06/2006,5975,,,,
22/06/2006,5944.4,,,,
23/06/2006,5950.7,,,,
24/06/2006,5991.5,,,,
25/06/2006,6006.5,,,,
26/06/2006,5947.2,,,,
27/06/2006,5963.4,,,,
28/06/2006,5974.8,,,,
29/06/2006,5924.9,,,,
30/06/2006,5933.6,,,,
01/07/2006,5947.9,,,,
02/07/2006,5867.5,,,,
03/07/2006,5926.6,,,,
04/07/2006,6043.5,,,,
05/07/2006,6085.8,,,,
06/07/2006,6135.8,,,,
07/07/2006,6159.1,,,,
08/07/2006,6134.6,,,,
09/07/2006,6183.4,,,,
10/07/2006,6134,,,,
11/07/2006,6155,,,,
12/07/2006,6157.5,,,,
13/07/2006,6061.4,,,,
14/07/2006,6022.4,,,,
15/07/2006,5983.7,,,,
16/07/2006,5968.5,,,,
17/07/2006,6045.5,,,,
18/07/2006,6054.3,,,,
19/07/2006,6041.3,,,,
20/07/2006,6127.3,,,,
21/07/2006,6103.9,,,,
22/07/2006,6028.8,,,,
23/07/2006,6045.5,,,,
24/07/2006,6053.1,,,,
25/07/2006,6001.3,,,,
26/07/2006,6005.3,,,,
27/07/2006,6007.3,,,,
28/07/2006,6006.6,,,,
29/07/2006,6014.8,,,,
30/07/2006,6105,,,,
31/07/2006,6151.4,,,,
01/08/2006,6084.2,,,,
02/08/2006,6166.5,,,,
03/08/2006,6174,,,,
04/08/2006,6203.4,,,,
05/08/2006,6137.1,,,,
06/08/2006,6194.9,,,,
07/08/2006,6239.7,,,,
08/08/2006,6236.4,,,,
09/08/2006,6217.7,,,,
10/08/2006,6228.2,,,,
11/08/2006,6258.2,,,,
12/08/2006,6241.2,,,,
13/08/2006,6205.2,,,,
14/08/2006,6194.4,,,,
15/08/2006,6165.1,,,,
16/08/2006,6136.1,,,,
17/08/2006,6131.5,,,,
18/08/2006,6075.9,,,,
19/08/2006,6076.2,,,,
20/08/2006,6050.7,,,,
21/08/2006,6038,,,,
22/08/2006,6040.5,,,,
23/08/2006,6094.1,,,,
24/08/2006,6113.6,,,,
25/08/2006,6124.6,,,,
26/08/2006,6151,,,,
27/08/2006,6156.2,,,,
28/08/2006,6120.8,,,,
29/08/2006,6149,,,,
30/08/2006,6137.4,,,,
31/08/2006,6158.7,,,,
01/09/2006,6198,,,,
02/09/2006,6172.1,,,,
03/09/2006,6200.6,,,,
04/09/2006,6235.7,,,,
05/09/2006,6285,,,,
06/09/2006,6271.7,,,,
07/09/2006,6213.2,,,,
08/09/2006,6154.8,,,,
09/09/2006,6144.2,,,,
10/09/2006,6153.8,,,,
11/09/2006,6174.3,,,,
12/09/2006,6165.2,,,,
13/09/2006,6087.4,,,,
14/09/2006,6105.1,,,,
15/09/2006,6166.9,,,,
16/09/2006,6189.3,,,,
17/09/2006,6338.3,,,,
18/09/2006,6340.9,,,,
19/09/2006,6299.4,,,,
20/09/2006,6266.6,,,,
21/09/2006,6259.5,,,,
22/09/2006,6283.5,,,,
23/09/2006,6287.7,,,,
24/09/2006,6262.5,,,,
25/09/2006,6243.8,,,,
26/09/2006,6302.4,,,,
27/09/2006,6244.1,,,,
28/09/2006,6264.2,,,,
29/09/2006,6256.4,,,,
30/09/2006,6304.5,,,,
01/10/2006,6328,,,,
02/10/2006,6309.3,,,,
03/10/2006,6315.6,,,,
04/10/2006,6281.2,,,,
05/10/2006,6286.2,,,,
06/10/2006,6280.8,,,,
07/10/2006,6274.4,,,,
08/10/2006,6275.9,,,,
09/10/2006,6226,,,,
10/10/2006,6206.6,,,,
11/10/2006,6220.6,,,,
12/10/2006,6252.3,,,,
13/10/2006,6284.4,,,,
14/10/2006,6312.1,,,,
15/10/2006,6382.3,,,,
16/10/2006,6374.3,,,,
17/10/2006,6381.2,,,,
18/10/2006,6440.8,,,,
19/10/2006,6473.1,,,,
20/10/2006,6511.9,,,,
21/10/2006,6478.9,,,,
22/10/2006,6479.2,,,,
23/10/2006,6440.1,,,,
24/10/2006,6484.1,,,,
25/10/2006,6483.9,,,,
26/10/2006,6488.4,,,,
27/10/2006,6627.2,,,,
28/10/2006,6658.9,,,,
29/10/2006,6745.9,,,,
30/10/2006,6766.7,,,,
31/10/2006,6796.7,,,,
01/11/2006,6784.2,,,,
02/11/2006,6772.6,,,,
03/11/2006,6692.8,,,,
04/11/2006,6706.9,,,,
05/11/2006,6698.5,,,,
06/11/2006,6769,,,,
07/11/2006,6781.2,,,,
08/11/2006,6727.5,,,,
09/11/2006,6686.1,,,,
10/11/2006,6675.2,,,,
11/11/2006,6560.7,,,,
12/11/2006,6510.9,,,,
13/11/2006,6510,,,,
14/11/2006,6464.7,,,,
15/11/2006,6475.8,,,,
16/11/2006,6469.4,,,,
17/11/2006,6423.9,,,,
18/11/2006,6263.2,,,,
19/11/2006,6310.8,,,,
20/11/2006,6376.5,,,,
21/11/2006,6357.9,,,,
22/11/2006,6323.6,,,,
23/11/2006,6337.2,,,,
24/11/2006,6347.7,,,,
25/11/2006,6313.8,,,,
26/11/2006,6356.1,,,,
27/11/2006,6414.6,,,,
28/11/2006,6453.4,,,,
29/11/2006,6454.3,,,,
30/11/2006,6479,,,,
01/12/2006,6458,,,,
02/12/2006,6437.4,,,,
03/12/2006,6340.2,,,,
04/12/2006,6361.3,,,,
05/12/2006,6373,,,,
06/12/2006,6401.8,,,,
07/12/2006,6431.8,,,,
08/12/2006,6475.9,,,,
09/12/2006,6471,,,,
10/12/2006,6455,,,,
11/12/2006,6484.8,,,,
12/12/2006,6501.9,,,,
13/12/2006,6503.1,,,,
14/12/2006,6501.6,,,,
15/12/2006,6524.7,,,,
16/12/2006,6537.3,,,,
17/12/2006,6516.2,,,,
18/12/2006,6495.6,,,,
19/12/2006,6522.7,,,,
20/12/2006,6546.7,,,,
21/12/2006,6496.4,,,,
22/12/2006,6458.2,,,,
23/12/2006,6406.1,,,,
24/12/2006,6404.2,,,,
25/12/2006,6413,,,,
26/12/2006,6471.1,,,,
27/12/2006,6466,,,,
28/12/2006,6481.4,,,,
29/12/2006,6520.6,,,,
30/12/2006,6521.9,,,,
31/12/2006,6564.2,,,,
01/01/2007,6571,,,,
02/01/2007,6576.7,,,,
03/01/2007,6529.7,,,,
04/01/2007,6577.4,,,,
05/01/2007,6558.1,,,,
06/01/2007,6566.6,,,,
07/01/2007,6581.1,,,,
08/01/2007,6584.7,,,,
09/01/2007,6565.8,,,,
10/01/2007,6597.2,,,,
11/01/2007,6545.9,,,,
12/01/2007,6492.4,,,,
13/01/2007,6500.9,,,,
14/01/2007,6476.4,,,,
15/01/2007,6484.7,,,,
16/01/2007,6528,,,,
17/01/2007,6552.9,,,,
18/01/2007,6554.6,,,,
19/01/2007,6633.6,,,,
20/01/2007,6638,,,,
21/01/2007,6595,,,,
22/01/2007,6565.6,,,,
23/01/2007,6532.6,,,,
24/01/2007,6535.4,,,,
25/01/2007,6514.4,,,,
26/01/2007,6534.3,,,,
27/01/2007,6573.9,,,,
28/01/2007,6619.9,,,,
29/01/2007,6641.6,,,,
30/01/2007,6463.1,,,,
31/01/2007,6370.8,,,,
01/02/2007,6432.6,,,,
02/02/2007,6454.1,,,,
03/02/2007,6473.9,,,,
04/02/2007,6454.2,,,,
05/02/2007,6458.3,,,,
06/02/2007,6454.5,,,,
07/02/2007,6470,,,,
08/02/2007,6441.3,,,,
09/02/2007,6448.8,,,,
10/02/2007,6468.8,,,,
11/02/2007,6453.3,,,,
12/02/2007,6403.9,,,,
13/02/2007,6405.8,,,,
14/02/2007,6418.3,,,,
15/02/2007,6461,,,,
16/02/2007,6466.5,,,,
17/02/2007,6482.8,,,,
18/02/2007,6474,,,,
19/02/2007,6531.3,,,,
20/02/2007,6578.5,,,,
21/02/2007,6736.1,,,,
22/02/2007,6740.5,,,,
23/02/2007,6737.2,,,,
24/02/2007,6683.4,,,,
25/02/2007,6719.5,,,,
26/02/2007,6729.5,,,,
27/02/2007,6721,,,,
28/02/2007,6788.4,,,,
01/03/2007,6831,,,,
02/03/2007,6883.5,,,,
03/03/2007,6860.2,,,,
04/03/2007,6797.9,,,,
05/03/2007,6804.2,,,,
06/03/2007,6752.8,,,,
07/03/2007,6692.3,,,,
08/03/2007,6597,,,,
09/03/2007,6606.9,,,,
10/03/2007,6550.5,,,,
11/03/2007,6523,,,,
12/03/2007,6606.2,,,,
13/03/2007,6558,,,,
14/03/2007,6530.2,,,,
15/03/2007,6442.7,,,,
16/03/2007,6487.2,,,,
17/03/2007,6495.4,,,,
18/03/2007,6543.5,,,,
19/03/2007,6526,,,,
20/03/2007,6583,,,,
21/03/2007,6573.2,,,,
22/03/2007,6357.9,,,,
23/03/2007,6410.6,,,,
24/03/2007,6485,,,,
25/03/2007,6552.9,,,,
26/03/2007,6555.2,,,,
27/03/2007,6552.7,,,,
28/03/2007,6537.3,,,,
29/03/2007,6617.8,,,,
30/03/2007,6554.6,,,,
31/03/2007,6551.5,,,,
01/04/2007,6573,,,,
02/04/2007,6591.7,,,,
03/04/2007,6640.9,,,,
04/04/2007,6613.4,,,,
05/04/2007,6566.9,,,,
06/04/2007,6576.8,,,,
07/04/2007,6607.9,,,,
08/04/2007,6606.9,,,,
09/04/2007,6531.7,,,,
10/04/2007,6498.6,,,,
11/04/2007,6460.2,,,,
